Recording_ID,Source,Species,Month,Latitude,Longitude,avg_sylls_upper_freq_Hz,avg_sylls_lower_freq_Hz,max_sylls_freq_Hz,min_sylls_freq_Hz,overall_sylls_freq_range_Hz,largest_sylls_freq_range_Hz,smallest_sylls_freq_range_Hz,avg_sylls_freq_range_Hz,NL_StableLights_Avg,TreeCover,PopulationDensity,ClimateDivisions,Level1Ecoregion,Level1Ecoregion_Edited,KG_ClimateZones,KG_ClimateZones_Edited,Elevation_m,Distance_to_Road_m,Distance_to_Road_km
188337,ML,Pipilo maculatus,6,37.964274,-119.116561,7591.179337,4966.861598,7994.736842,2149.122807,5888.596491,4427.192982,1031.578947,2667.300195,8,14,1.42661,NORTHEAST INTER. BASINS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,2006,467.9682254,0.467968225
188440,ML,Pipilo maculatus,5,37.3156,-118.597,4978.80117,3420.687135,5200.877193,3309.649123,1934.210526,1891.22807,1461.403509,1601.096491,0,0,0,SOUTHEAST DESERT BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,2159,10617.76432,10.61776432
188465,ML,Pipilo maculatus,5,37.3156,-118.597,7455.802969,4718.151147,8209.649123,2621.929825,5630.701754,3008.77193,1805.263158,2780.634278,0,0,0,SOUTHEAST DESERT BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,2159,10617.76432,10.61776432
205385,ML,Pipilo maculatus,6,47.7540233,-117.8894858,5790.909091,3559.728868,6447.368421,3008.77193,3481.578947,2922.807018,1719.298246,2274.162679,0,53,1.45277,NORTHEASTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,651,9054.132189,9.054132189
205423,XC,Pipilo maculatus,5,38.4195,-109.0166,6150.073099,3721.564327,7908.77193,2879.824561,5071.929825,3911.403509,1762.280702,2471.491228,0,12,1.09163,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2179,33367.54823,33.36754823
205465,XC,Pipilo maculatus,5,38.2405,-108.8431,6805.555556,4921.491228,7307.017544,2407.017544,4942.982456,2535.964912,1375.438596,1927.046784,0,0,0.0085,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1935,44290.68725,44.29068725
205921,XC,Pipilo maculatus,6,37.2937,-108.4165,5163.267544,2855.64693,5630.701754,2364.035088,3309.649123,2578.947368,1977.192982,2350.60307,0,20,2.66459,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,2362,4894.945151,4.894945151
247518,XC,Pipilo maculatus,5,35.0913,-113.8886,6816.30117,4409.283626,7307.017544,2235.087719,5114.912281,3180.701754,1805.263158,2450,5,59,2.4572,NORTHWEST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2130,11134.46724,11.13446724
289050,XC,Pipilo maculatus,5,35.0913,-113.8886,6468.859649,5037.54386,6920.175439,2149.122807,4814.035088,2836.842105,601.754386,1474.298246,5,59,2.4572,NORTHWEST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2130,11134.46724,11.13446724
320564,XC,Pipilo maculatus,5,37.6491,-105.5924,5365.643275,3109.064327,6060.526316,3051.754386,3051.754386,3051.754386,945.6140351,2299.561404,0,0,0.04452,RIO GRANDE DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2360,18637.16985,18.63716985
368918,XC,Pipilo maculatus,6,39.0031,-119.4095,6212.91866,3555.821372,6490.350877,1762.280702,4771.052632,3137.719298,2063.157895,2700.079745,0,0,0,NORTHWESTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1633,18571.26483,18.57126483
375916,XC,Pipilo maculatus,6,39.4405,-117.6796,5406.237817,3185.477583,6748.245614,2321.052632,4470.175439,3266.666667,1676.315789,2263.74269,0,0,0,NORTHWESTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2082,9529.869633,9.529869633
411392,XC,Pipilo maculatus,4,37.6566,-105.5916,5716.666667,4225.506073,7779.824561,2664.912281,5157.894737,3696.491228,343.8596491,1534.14305,0,0,0.03663,RIO GRANDE DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2357,19423.00495,19.42300495
413006,XC,Pipilo maculatus,4,42.761,-112.3944,7171.622807,5409.342105,8510.526316,3180.701754,5372.807018,3825.438596,1031.578947,1805.263158,5,3,9.64319,EASTERN HIGHLANDS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1540,5757.26801,5.75726801
417879,XC,Pipilo maculatus,4,36.6242,-115.1062,6455.183413,3118.181818,7135.087719,2321.052632,4857.017544,3997.368421,2020.175439,3379.984051,0,0,0,EXTREME SOUTHERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2072,15789.03882,15.78903882
418018,XC,Pipilo maculatus,4,38.4638,-114.706,6866.447368,2202.850877,10229.82456,1805.263158,8467.54386,7779.824561,1977.192982,4706.578947,0,0,0,SOUTH CENTRAL,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1957,5325.24077,5.32524077
418304,XC,Pipilo maculatus,5,36.3918,-115.7399,6198.684211,3945.175439,6920.175439,2750.877193,4212.280702,2621.929825,1547.368421,2296.491228,0,0,0.08268,SOUTH CENTRAL,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2184,18847.62488,18.84762488
534707,ML,Pipilo maculatus,5,38.5738354,-107.7229612,5781.140351,3864.122807,6533.333333,2450,4126.315789,2578.947368,1504.385965,1960,0,0,1.02003,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2344,8646.071362,8.646071362
541378,XC,Pipilo maculatus,7,35.6886,-105.948,4711.951754,3148.464912,5587.719298,2192.105263,3438.596491,2106.140351,1289.473684,1606.469298,63,0,1088.31091,NORTHERN MOUNTAINS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2117,819.3454477,0.819345448
553315,XC,Pipilo maculatus,5,35.0913,-113.8886,6825.614035,4593.391813,8166.666667,3137.719298,5071.929825,3008.77193,558.7719298,2275.204678,5,59,2.4572,NORTHWEST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2130,11134.46724,11.13446724
558925,XC,Pipilo maculatus,5,35.0913,-113.8886,5294.005848,2851.169591,7779.824561,2450,5372.807018,3180.701754,2235.087719,2485.818713,5,59,2.4572,NORTHWEST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2130,11134.46724,11.13446724
561860,XC,Pipilo maculatus,5,37.4398,-118.5658,5727.412281,3261.29386,7521.929825,3094.736842,4470.175439,4470.175439,1719.298246,2509.100877,0,0,1.14109,SOUTHEAST DESERT BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1381,863.8837547,0.863883755
570662,XC,Pipilo maculatus,6,37.3307,-117.6988,4375,3392.54386,4599.122807,2492.982456,2149.122807,1203.508772,472.8070175,1025.438596,0,0,0,SOUTHEAST DESERT BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1813,10615.84142,10.61584142
572777,XC,Pipilo maculatus,6,38.6821,-114.183,5566.22807,3857.675439,6146.491228,2750.877193,3438.596491,2578.947368,644.7368421,1751.535088,0,0,0,NORTHEASTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1920,33115.19904,33.11519904
574096,XC,Pipilo maculatus,7,37.7223,-118.6101,5773.976608,3596.19883,6705.263158,3266.666667,3481.578947,2535.964912,1934.210526,2220.760234,0,5,0,NORTHEAST INTER. BASINS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2398,13468.1985,13.4681985
637648,XC,Pipilo maculatus,6,35.6762,-106.0184,6859.283626,4301.827485,8123.684211,2879.824561,5286.842105,4040.350877,1848.245614,2600.438596,43,0,103.90734,NORTHERN MOUNTAINS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2044,6229.955715,6.229955715
639626,XC,Pipilo maculatus,4,37.3607,-118.3995,6067.690058,4295.8577,6576.315789,2750.877193,3868.421053,2321.052632,1246.491228,1814.814815,41,0,1537.27002,SOUTHEAST DESERT BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1268,291.5363963,0.291536396
642098,XC,Pipilo maculatus,4,37.3607,-118.3995,5129.239766,2937.134503,5200.877193,2922.807018,2321.052632,2321.052632,2149.122807,2235.087719,41,0,1537.27002,SOUTHEAST DESERT BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1268,291.5363963,0.291536396
658015,XC,Pipilo maculatus,6,39.1742,-114.5837,4805.438596,3387.017544,6189.473684,2149.122807,4083.333333,2063.157895,644.7368421,1461.403509,0,3,0,NORTHEASTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2310,13318.52671,13.31852671
699117,XC,Pipilo maculatus,5,37.5838,-114.514,4384.210526,2879.824561,5501.754386,2450,3094.736842,2063.157895,1289.473684,1547.368421,0,0,0.48075,SOUTH CENTRAL,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1558,3182.376161,3.182376161
699247,XC,Pipilo maculatus,6,40.8946,-115.8963,4439.473684,3057.894737,6791.22807,2621.929825,4212.280702,1633.333333,1160.526316,1424.561404,0,0,0.02594,NORTHEASTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1951,9769.25745,9.76925745
700387,XC,Pipilo maculatus,7,40.3266,-115.5151,5270.310391,3256.747638,6748.245614,2664.912281,4126.315789,3868.421053,730.7017544,2056.545209,0,0,0.01318,NORTHEASTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2157,50515.98956,50.51598956
734056,XC,Pipilo maculatus,6,38.9896,-114.2211,6155.087719,2940,7865.789474,2750.877193,5157.894737,4771.052632,2278.070175,3258.070175,0,2,0.01553,NORTHEASTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2212,9307.963837,9.307963837
32269851,ML,Pipilo maculatus,7,29.2518263,-103.3002913,6980.350877,3180.701754,7607.894737,2750.877193,4900,4169.298246,2965.789474,3842.631579,0,90,0.16566,TRANS PECOS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2145,101459.3357,101.4593357
68661511,ML,Pipilo maculatus,6,50.7997238,-119.3087983,6386.476608,4794.334795,8510.526316,3223.684211,5329.824561,5329.824561,601.754386,1635.124269,10,78,42.31936,,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",537,2015.728009,2.015728009
76621361,ML,Pipilo maculatus,4,29.254,-103.308,5437.280702,4061.842105,5802.631579,2492.982456,3352.631579,2535.964912,902.6315789,1418.421053,0,15,0.16566,TRANS PECOS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1788,100827.9795,100.8279795
81157821,ML,Pipilo maculatus,4,29.2413998,-103.2970963,5348.927875,2674.463938,5931.578947,2407.017544,3567.54386,3524.561404,1203.508772,2717.446394,0,76,0.16566,TRANS PECOS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2157,101994.2541,101.9942541
81619851,ML,Pipilo maculatus,4,29.2482183,-103.2933675,7544.55217,4762.003693,8553.508772,2836.842105,5759.649123,3610.526316,1719.298246,2825.530933,0,0,0.16566,TRANS PECOS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2156,101796.969,101.796969
93649351,ML,Pipilo maculatus,6,49.0945304,-119.5261946,5048.050682,3094.736842,5673.684211,2922.807018,2793.859649,2750.877193,1418.421053,1996.296296,6,0,1.91757,,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,332,3847.597665,3.847597665
94216341,ML,Pipilo maculatus,4,40.4256286,-109.1745973,5931.578947,3788.187135,6361.403509,2321.052632,4083.333333,2621.929825,1719.298246,2186.374269,0,0,0,UINTA BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1640,12360.67519,12.36067519
94968171,ML,Pipilo maculatus,4,38.5778294,-109.5750618,6885.007974,3043.939394,7693.859649,2450,5286.842105,4900,1891.22807,3884.051037,33,0,1.27093,SOUTHEAST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1213,1537.704649,1.537704649
94983911,ML,Pipilo maculatus,4,37.6526952,-105.5934083,5508.367072,3984.14305,7779.824561,2707.894737,5114.912281,3610.526316,988.5964912,1567.206478,0,21,0.04452,RIO GRANDE DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2355,19007.23952,19.00723952
96839791,ML,Pipilo maculatus,4,46.9045237,-120.7568966,6910.623782,3214.132554,8080.701754,2707.894737,5415.789474,4857.017544,1547.368421,3739.473684,0,3,0.66485,EAST SLOPE CASCADES,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,914,14520.90243,14.52090243
97228271,ML,Pipilo maculatus,4,42.7608537,-112.3951793,7029.585327,4808.173844,8166.666667,2965.789474,5243.859649,3825.438596,1074.561404,2264.393939,5,18,9.64319,EASTERN HIGHLANDS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1540,5786.680351,5.786680351
97323041,ML,Pipilo maculatus,4,35.2756149,-106.5994406,6669.444444,4122.733918,7607.894737,3567.54386,4083.333333,3524.561404,2106.140351,2589.692982,37,0,12.45811,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1534,3601.788172,3.601788172
103280241,ML,Pipilo maculatus,6,37.2586155,-112.9517055,7687.719298,5065.789474,8510.526316,2922.807018,5630.701754,3008.77193,1934.210526,2664.912281,0,0,0.0794,DIXIE,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1325,4157.006627,4.157006627
105939971,ML,Pipilo maculatus,6,46.7082646,-120.8946705,6266.842105,2940,6447.368421,2492.982456,3997.368421,3653.508772,2793.859649,3369.824561,0,15,0.7456,EAST SLOPE CASCADES,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,701,255.1259263,0.255125926
108013201,ML,Pipilo maculatus,7,37.234289,-112.877426,6001.012146,4251.956815,6103.508772,2750.877193,3395.614035,3309.649123,988.5964912,1792.037787,0,0,0.92607,SOUTH CENTRAL,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1760,488.3079086,0.488307909
118105301,ML,Pipilo maculatus,6,46.661867,-116.993283,7435.964912,3550.350877,7564.912281,3223.684211,4384.210526,4212.280702,3739.473684,3928.596491,6,60,7.89894,NORTH CENTRAL PRAIRIES,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,918,464.8791978,0.464879198
149189291,ML,Pipilo maculatus,5,38.0784038,-108.4317801,6797.368421,3512.280702,7607.894737,2278.070175,5372.807018,3911.403509,2707.894737,3328.070175,0,0,0.00089,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2287,50246.79267,50.24679267
149423721,ML,Pipilo maculatus,4,34.6678408,-106.7382717,6677.910686,4071.610845,7178.070175,2879.824561,4341.22807,3137.719298,2063.157895,2649.282297,44,0,71.05656,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1466,5213.827104,5.213827104
150182361,ML,Pipilo maculatus,6,37.2989439,-108.4187508,5059.990253,3023.099415,6060.526316,2407.017544,3696.491228,2450,902.6315789,2079.873294,0,0,0.78941,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,2399,4629.03853,4.62903853
151223841,ML,Pipilo maculatus,4,35.3032881,-106.5777469,5526.315789,3690.350877,7049.122807,2836.842105,4255.263158,3438.596491,644.7368421,1878.947368,48,0,346.8389,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1538,2510.118389,2.510118389
155841331,ML,Pipilo maculatus,5,42.7608537,-112.3951793,6259.602955,3728.162512,6791.22807,3223.684211,3610.526316,3008.77193,2149.122807,2574.422899,5,18,9.64319,EASTERN HIGHLANDS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1540,5786.680351,5.786680351
158014891,ML,Pipilo maculatus,5,34.9789827,-106.6754492,5931.578947,3757.172343,6404.385965,2364.035088,4083.333333,3825.438596,1203.508772,2217.389061,33,0,41.95679,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1496,988.4711044,0.988471104
158176181,ML,Pipilo maculatus,5,50.735746,-119.777128,5587.719298,2984.210526,5759.649123,2922.807018,2879.824561,2879.824561,2535.964912,2646.491228,0,0,0,,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,403,1968.184357,1.968184357
161623031,ML,Pipilo maculatus,5,34.9789827,-106.6754492,6619.298246,3534.11306,7994.736842,1934.210526,6103.508772,5458.77193,1246.491228,3128.167641,33,0,41.95679,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1496,988.4711044,0.988471104
163818451,ML,Pipilo maculatus,6,41.99833,-117.75644,4659.298246,3217.953216,5716.666667,2793.859649,2965.789474,2965.789474,1031.578947,1484.327485,0,0,0.46661,NORTHWESTERN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1352,3671.867774,3.671867774
164017171,ML,Pipilo maculatus,6,39.011556,-116.377371,7500.438596,3083.991228,8510.526316,2535.964912,6017.54386,5931.578947,3051.754386,4459.429825,0,18,0,SOUTH CENTRAL,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2291,50949.4329,50.9494329
164176041,ML,Pipilo maculatus,6,36.0474161,-112.0915157,6676.608187,4115.570175,8940.350877,2621.929825,6361.403509,5458.77193,1590.350877,2604.020468,0,10,0.5234,NORTHEAST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2184,1091.272301,1.091272301
167498351,ML,Pipilo maculatus,7,35.6817971,-105.9315873,6001.425439,3422.47807,7178.070175,2192.105263,5028.947368,3481.578947,1891.22807,2621.929825,62,0,891.25354,NORTHERN MOUNTAINS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2153,411.4319592,0.411431959
168212861,ML,Pipilo maculatus,7,35.6888616,-105.9491686,5610.643275,3544.619883,6662.280702,2192.105263,4513.157895,3653.508772,945.6140351,2109.005848,63,0,1088.31091,NORTHERN MOUNTAINS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2117,911.6317458,0.911631746
168771621,ML,Pipilo maculatus,7,38.5811339,-107.7153254,7081.359649,3513.815789,8510.526316,1676.315789,6877.192982,6877.192982,773.6842105,3610.526316,0,3,0,COLORADO DRAINAGE BASIN,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2359,9512.104928,9.512104928
169266531,ML,Pipilo maculatus,7,29.2518263,-103.3002913,4878.508772,2385.526316,7049.122807,2192.105263,4900,4169.298246,1977.192982,2535.964912,0,90,0.16566,TRANS PECOS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2145,101459.3357,101.4593357
169770901,ML,Pipilo maculatus,4,29.2413998,-103.2970963,5839.473684,3714.912281,6877.192982,2578.947368,4341.22807,3094.736842,945.6140351,2167.54386,0,76,0.16566,TRANS PECOS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2157,101994.2541,101.9942541
175287241,ML,Pipilo maculatus,4,37.7387361,-109.4066839,6012.768031,3682.163743,6404.385965,2535.964912,3911.403509,2621.929825,1332.45614,2373.586745,0,0,0.49603,SOUTHEAST,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2156,575.6082882,0.575608288
187139091,ML,Pipilo maculatus,5,43.310498,-112.014847,6530.026991,4400.74224,7521.929825,2020.175439,5544.736842,3137.719298,859.6491228,2172.267206,0,0,0.14837,EASTERN HIGHLANDS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1741,14661.45294,14.66145294
187168741,ML,Pipilo maculatus,5,37.1039318,-113.8239813,6186.167341,3279.892038,6447.368421,2321.052632,4169.298246,3137.719298,2535.964912,2949.25776,0,0,0,DIXIE,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1442,14778.27894,14.77827894
226673011,ML,Pipilo maculatus,4,46.7731189,-120.8360267,6189.473684,2364.035088,6189.473684,2364.035088,3868.421053,3868.421053,3868.421053,3868.421053,0,0,1.58937,EAST SLOPE CASCADES,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,649,594.8285883,0.594828588
232762821,ML,Pipilo maculatus,5,35.0807861,-106.6717958,6558.617131,4907.585139,7693.859649,2235.087719,5501.754386,3180.701754,945.6140351,1694.014448,63,0,299.78326,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1510,2482.265214,2.482265214
236369401,ML,Pipilo maculatus,5,43.650328,-116.14357,7779.824561,3932.894737,8596.491228,3352.631579,5286.842105,4728.070175,2063.157895,3889.912281,17,0,0.03596,SOUTHWESTERN VALLEYS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsa: Humid Continental Climate - Dry Warm Summer,Dsa: Humid Continental Climate - Dry Warm Summer,1148,5957.664165,5.957664165
241282841,ML,Pipilo maculatus,5,37.2122847,-113.6412048,4175.438596,3070.175439,5845.614035,2707.894737,3180.701754,1762.280702,300.877193,1148.245614,14,0,0,DIXIE,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1086,13106.22499,13.10622499
242297371,ML,Pipilo maculatus,6,43.650328,-116.14357,6186.608187,3894.210526,6361.403509,3481.578947,2922.807018,2922.807018,1203.508772,2335.380117,17,0,0.03596,SOUTHWESTERN VALLEYS,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,Dsa: Humid Continental Climate - Dry Warm Summer,Dsa: Humid Continental Climate - Dry Warm Summer,1148,5957.664165,5.957664165
243083541,ML,Pipilo maculatus,5,49.8916707,-119.5683331,5843.226121,4018.859649,6060.526316,3051.754386,3051.754386,3051.754386,945.6140351,1867.348928,46,40,26.29245,,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,719,3328.03784,3.32803784
243786341,ML,Pipilo maculatus,6,35.3032881,-106.5777469,5598.464912,2686.403509,6834.210526,2407.017544,4470.175439,3911.403509,2535.964912,2955.04386,48,0,346.8389,CENTRAL VALLEY,NORTH AMERICAN DESERTS,NORTH AMERICAN DESERTS,BWk: Cold Desert Climate,BWk: Cold Desert Climate,1538,2510.118389,2.510118389
