Recording_ID,Source,Species,Month,Latitude,Longitude,avg_sylls_upper_freq_Hz,avg_sylls_lower_freq_Hz,max_sylls_freq_Hz,min_sylls_freq_Hz,overall_sylls_freq_range_Hz,largest_sylls_freq_range_Hz,smallest_sylls_freq_range_Hz,avg_sylls_freq_range_Hz,Temperature,NL_Raw_Avg_Vis,NL_CloudFreeCoverage_.num_obs.,NL_StableLights_Avg,TreeCover,PopulationDensity,DistanceToRoad_km,Humidity,ClimateDivisions,Level1Ecoregion,Level1Ecoregion_Edited,KG_ClimateZones,KG_ClimateZones_Edited,Elevation_m
220933271,ML,Pipilo maculatus,4,40.776814,-111.68722,6979.276316,5523.245614,7435.964912,4255.263158,3223.684211,2063.157895,945.6140351,1499.013158,8.7,9,50,9,0,0,3.325167009,35.3,NORTHERN MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1792
221334771,ML,Pipilo maculatus,4,39.3039848,-121.1951286,5544.736842,2879.824561,5544.736842,2879.824561,2707.894737,2707.894737,2707.894737,2707.894737,11.2,4,69,4,90,1.27269,10.91201493,77.6,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,291
224543151,ML,Pipilo maculatus,4,39.3932014,-120.9342575,5616.374269,3177.836257,7092.105263,2063.157895,5071.929825,4384.210526,1762.280702,2481.520468,12.2,3,69,0,77,7.38853,9.477409326,29.4,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csb: Warm-Summer Mediterranean Climate,Csb: Warm-Summer Mediterranean Climate,1283
224577511,ML,Pipilo maculatus,4,46.8206227,-120.9144738,5445.690313,4070.251716,5587.719298,3782.45614,1848.245614,1676.315789,1203.508772,1418.421053,5.2,5,59,5,46,1.75034,1.251939156,45.7,EAST SLOPE CASCADES,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,833
226260211,ML,Pipilo maculatus,4,39.2720344,-120.9480327,5770.394737,3105.482456,6533.333333,2020.175439,4556.140351,4126.315789,1031.578947,2707.894737,12.7,6,64,6,87,37.65277,1.535500706,43.7,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,973
228952811,ML,Pipilo maculatus,4,40.5543129,-105.1434097,6602.582846,3526.949318,7865.789474,3094.736842,4814.035088,4513.157895,644.7368421,3118.615984,10.9,49,55,49,3,16.79816,8.145167109,33.3,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1586
240751161,ML,Pipilo maculatus,5,40.2117954,-105.2888663,5992.982456,3027.192982,8123.684211,2621.929825,5544.736842,4384.210526,2364.035088,3008.77193,20.2,8,56,8,0,10.01805,2.211496476,51.5,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1681
240870891,ML,Pipilo maculatus,6,40.688526,-105.347941,6068.585526,3879.166667,7865.789474,2578.947368,5329.824561,3223.684211,1203.508772,2232.401316,21.4,4,56,0,13,2.4083,18.25373146,45.8,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1829
245088151,ML,Pipilo maculatus,6,43.7166769,-116.1431246,6008.947368,3550.350877,6232.45614,3180.701754,3094.736842,3094.736842,2235.087719,2501.578947,17.99871592,7,56,7,22,0,13.42375568,48.1,CENTRAL MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1320
245786881,ML,Pipilo maculatus,6,39.3791812,-120.676851,7812.061404,3696.491228,7994.736842,3610.526316,4427.192982,4298.245614,4083.333333,4158.552632,103.0138501,3,62,0,12,0,7.677601633,28.6,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csb: Warm-Summer Mediterranean Climate,Csb: Warm-Summer Mediterranean Climate,1729
245832591,ML,Pipilo maculatus,6,48.9205349,-122.2653276,5111.004785,4153.668262,5286.842105,3825.438596,1504.385965,1332.45614,386.8421053,1000.318979,165.0004874,8,46,8,45,10.13522,13.44706945,65.5,E OLYMPIC CASCADE FOOTHILLS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Cfb: Temperate Oceanic Climate,Cfb: Temperate Oceanic Climate,100
246792031,ML,Pipilo maculatus,6,43.8300069,-104.108634,4910.745614,3046.381579,5630.701754,2965.789474,2707.894737,2535.964912,1676.315789,1907.346491,120.9460213,6,54,6,0,0,1.7290108,59.4,CHEYENNE & NIOBRARA DRAINAGE,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1334
247275261,ML,Pipilo maculatus,7,39.3025076,-119.8342645,6505.521156,3605.469556,6705.263158,2578.947368,4169.298246,3868.421053,1805.263158,2943.034056,23.42052582,9,60,9,14,2.12525,1.507983414,27.9,NORTHWESTERN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1651
247278041,ML,Pipilo maculatus,6,39.3025076,-119.8342645,5627.836257,3773.859649,6232.45614,2149.122807,4126.315789,2192.105263,1031.578947,1896.959064,23.42052582,9,60,9,14,2.12525,1.507983414,31.6,NORTHWESTERN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1651
247684851,ML,Pipilo maculatus,7,39.1151281,-121.0005105,5759.649123,2450,5759.649123,2450,3352.631579,3352.631579,3352.631579,3352.631579,141.0077101,6,63,6,20,43.97439,5.451735949,36,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,586
248319771,ML,Pipilo maculatus,7,43.6933988,-116.1796468,5573.391813,2779.532164,5888.596491,2578.947368,3352.631579,3309.649123,2535.964912,2836.842105,14.39994206,15,55,15,0,0.44142,9.207081182,34.8,SOUTHWESTERN VALLEYS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1133
250186991,ML,Pipilo maculatus,7,39.1151281,-121.0005105,4990.740741,3639.181287,5673.684211,3481.578947,2235.087719,1934.210526,601.754386,1394.54191,141.0077101,6,63,6,20,43.97439,5.451735949,51.9,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,586
252679341,ML,Pipilo maculatus,7,40.1105071,-105.2940631,6125,3335.438596,6619.298246,2492.982456,4169.298246,3223.684211,1676.315789,2832.54386,75.51921723,11,58,11,0,12.12379,1.351768281,63.6,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1822
253097611,ML,Pipilo maculatus,8,39.1151281,-121.0005105,6452.14425,3132.94347,7478.947368,1934.210526,5587.719298,4212.280702,2535.964912,3362.183236,141.0077101,6,63,6,20,43.97439,5.451735949,40.4,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,586
253433381,ML,Pipilo maculatus,7,43.439864,-103.572181,7383.430799,3992.592593,8983.333333,3180.701754,5845.614035,5587.719298,1547.368421,3433.820663,88.69064199,4,48,0,12,3.03857,2.285633353,44.1,BLACK HILLS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1185
328445121,ML,Pipilo maculatus,4,49.6405012,-115.947457,6619.298246,2922.807018,6619.298246,2922.807018,3739.473684,3739.473684,3739.473684,3739.473684,NA,31,60,31,0,292.89114,0.530345821,NA,,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",952
331898691,ML,Pipilo maculatus,4,39.3039848,-121.1951286,5831.28655,3542.982456,6060.526316,3309.649123,2793.859649,2664.912281,1504.385965,2331.28655,150.5522001,4,69,4,90,1.27269,10.91201493,65.9,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,291
332594881,ML,Pipilo maculatus,5,40.1105071,-105.2940631,7054.179567,3701.547988,9714.035088,2535.964912,7221.052632,7221.052632,1805.263158,3395.614035,75.51921723,11,58,11,0,12.12379,1.351768281,35.6,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1822
335281711,ML,Pipilo maculatus,5,40.2295786,-105.2680886,5128.137652,3372.469636,6361.403509,3008.77193,3395.614035,2707.894737,730.7017544,1798.650472,78.80846265,21,57,21,3,630.37555,0.507254922,58.1,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1674
338347771,ML,Pipilo maculatus,5,39.7664534,-105.2264027,7033.004386,4056.469298,8510.526316,3051.754386,5501.754386,5071.929825,1160.526316,3019.517544,63.79795924,61,59,61,4,2369.66943,6.338226345,46.3,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1779
438184761,ML,Pipilo maculatus,5,47.5577099,-120.6697478,6360.62201,3787.145136,6662.280702,2750.877193,3954.385965,3309.649123,1031.578947,2616.45933,NA,10,56,10,12,10.90909,3.737737213,NA,EAST SLOPE CASCADES,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,345
446275401,ML,Pipilo maculatus,5,40.3758792,-105.4963017,6517.982456,4881.578947,6963.157895,2535.964912,4470.175439,3352.631579,1203.508772,1679.385965,109.2147968,50,55,50,0,411.07251,0.226153985,30.2,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",2280
452611281,ML,Pipilo maculatus,5,43.6395537,-116.0651278,7484.004128,4025.180599,7951.754386,2707.894737,5286.842105,4255.263158,1633.333333,3501.805986,17.20032322,7,55,7,0,0.00767,13.62287937,42.4,CENTRAL MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1443
453308301,ML,Pipilo maculatus,5,37.11049,-104.517949,6615,4401.403509,8596.491228,1934.210526,6705.263158,4212.280702,1762.280702,2256.578947,129.7353859,5,64,5,0,42.40338,0.375138898,79.7,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2004
455996581,ML,Pipilo maculatus,5,40.5250217,-105.176754,7030.701754,4187.719298,7650.877193,2578.947368,5114.912281,4083.333333,1633.333333,2885.964912,79.31101819,13,55,13,0,33.46039,11.07653398,32.5,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1769
456089021,ML,Pipilo maculatus,5,37.1438634,-104.5688504,5387.134503,2679.239766,5759.649123,1934.210526,3868.421053,2879.824561,2321.052632,2750.877193,126.2119385,6,65,6,0,0.84242,5.262608601,16.9,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1901
456141041,ML,Pipilo maculatus,6,39.2610014,-121.0370207,6361.403509,4212.280702,6361.403509,4212.280702,2192.105263,2192.105263,2192.105263,2192.105263,145.0284893,48,67,48,60,69.48148,1.819326735,31.4,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,800
458851131,ML,Pipilo maculatus,6,39.2610014,-121.0370207,5183.684211,3129.122807,5329.824561,3094.736842,2278.070175,2235.087719,2020.175439,2097.54386,145.0284893,48,67,48,60,69.48148,1.819326735,30.5,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csa: Hot-Summer Mediterranean Climate,Csa: Hot-Summer Mediterranean Climate,800
460666991,ML,Pipilo maculatus,6,46.0822806,-118.0446625,7274.853801,4584.795322,7391.812865,3274.853801,4163.74269,4163.74269,1309.94152,2736.842105,100.0220482,4,51,0,91,0.37449,13.38258864,60.2,PALOUSE BLUE MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1115
460667501,ML,Pipilo maculatus,6,46.0822806,-118.0446625,6690.05848,3040.935673,6690.05848,3040.935673,3695.906433,3695.906433,3695.906433,3695.906433,100.0220482,4,51,0,91,0.37449,13.38258864,60.2,PALOUSE BLUE MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1115
462390921,ML,Pipilo maculatus,6,40.4202497,-105.2852912,6541.929825,3662.105263,7264.035088,3180.701754,4126.315789,3739.473684,1074.561404,2922.807018,93.13775467,5,61,5,0,2.55736,0.065725344,30.5,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1852
465920131,ML,Pipilo maculatus,7,38.7908249,-104.8653656,5988.304094,2198.830409,5988.304094,2198.830409,3836.25731,3836.25731,3836.25731,3836.25731,71.68489177,50,63,50,22,373.09293,4.882529051,54.6,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1966
467091261,ML,Pipilo maculatus,7,39.3696732,-107.0431066,6167.982456,4642.105263,6963.157895,1848.245614,5157.894737,2106.140351,988.5964912,1568.859649,137.5006815,28,55,28,3,17.83262,0.416313575,39.9,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2031
469837531,ML,Pipilo maculatus,7,35.6901148,-105.8881831,5935.160819,2969.371345,6361.403509,1891.22807,4513.157895,3567.54386,1246.491228,3008.77193,110.0481385,18,56,18,0,13.16039,5.432556976,32,NORTHERN MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2333
470413621,ML,Pipilo maculatus,7,40.5778286,-105.182274,5315.497076,2829.678363,6705.263158,2707.894737,4040.350877,4040.350877,2106.140351,2528.80117,74.61249518,10,54,10,0,4.5245,9.766998548,29.3,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1739
470413651,ML,Pipilo maculatus,7,40.5778286,-105.182274,6496.68616,3630.409357,7251.461988,3087.719298,4210.526316,3649.122807,1871.345029,2913.060429,74.61249518,10,54,10,0,4.5245,9.766998548,29.3,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1739
527358211,ML,Pipilo maculatus,7,40.6894002,-105.3101885,5406.237817,2999.220273,6748.245614,2578.947368,4212.280702,3696.491228,1461.403509,2450,74.47583252,4,59,0,0,6.48233,14.81194724,34.1,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1763
567369521,ML,Pipilo maculatus,5,41.7775004,-105.3628564,6619.298246,4921.491228,7307.017544,3008.77193,4341.22807,2578.947368,1289.473684,1740.789474,94.75493244,3,55,0,0,0.09957,43.13770939,51.6,LOWER PLATTE,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1908
569396561,ML,Pipilo maculatus,4,39.5512432,-105.139246,6073.663691,4289.319791,7766.081871,2089.668616,5692.007797,2339.181287,233.9181287,1799.938443,63.74721497,33,60,33,0,10.63279,2.47356858,18.6,PLATTE DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1790
569862441,ML,Pipilo maculatus,5,49.5052587,-117.3588753,6189.473684,2621.929825,6189.473684,2621.929825,3610.526316,3610.526316,3610.526316,3610.526316,212.6307406,9,54,9,45,1.63676,1.390920676,72.7,,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",570
570362121,ML,Pipilo maculatus,5,37.11049,-104.517949,6337.381916,3789.473684,7532.163743,2292.397661,5286.549708,2994.152047,1497.076023,2594.691858,129.7353859,5,64,5,0,42.40338,0.375138898,43.1,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2004
576891451,ML,Pipilo maculatus,5,37.11049,-104.517949,6384.851016,4513.505987,7859.649123,3228.070175,4678.362573,2526.315789,982.4561404,1918.128655,129.7353859,5,64,5,0,42.40338,0.375138898,57.3,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2004
577074901,ML,Pipilo maculatus,5,37.2438492,-104.7855377,5623.538012,3273.830409,7736.842105,2750.877193,5028.947368,2879.824561,2149.122807,2392.690058,119.1448652,3,62,0,25,0.43534,26.12953865,52.6,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",2258
578030061,ML,Pipilo maculatus,5,43.7398089,-116.1284494,6447.368421,4341.22807,7092.105263,3653.508772,3481.578947,2192.105263,2106.140351,2149.122807,21.01835369,11,54,11,25,0,16.46402257,45.4,CENTRAL MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1778
580465021,ML,Pipilo maculatus,6,43.733183,-116.125197,7345.02924,3087.719298,7345.02924,3087.719298,4304.093567,4304.093567,4304.093567,4304.093567,20.48011949,7,53,7,4,0,16.0041519,48.8,CENTRAL MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1690
580699081,ML,Pipilo maculatus,6,43.733183,-116.125197,6617.756512,2479.532164,6923.976608,2198.830409,4771.929825,4725.146199,3883.040936,4185.007974,20.48011949,7,53,7,4,0,16.0041519,48.8,CENTRAL MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1690
580783911,ML,Pipilo maculatus,6,43.733183,-116.125197,6690.05848,2947.368421,6690.05848,2947.368421,3789.473684,3789.473684,3789.473684,3789.473684,20.48011949,7,53,7,4,0,16.0041519,48.8,CENTRAL MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1690
581180031,ML,Pipilo maculatus,6,39.158422,-120.739143,5426.900585,2339.181287,5426.900585,2339.181287,3134.502924,3134.502924,3134.502924,3134.502924,115.642213,3,65,0,73,0.04429,7.766087385,42.8,SACRAMENTO DRNG.,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Csb: Warm-Summer Mediterranean Climate,Csb: Warm-Summer Mediterranean Climate,1290
581343801,ML,Pipilo maculatus,6,46.5903,-112.0601,5501.754386,2900.584795,5567.251462,2573.099415,3040.935673,3040.935673,2385.964912,2647.953216,6.830495191,57,40,57,0,35.09543,0.884809219,81.3,CENTRAL,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,1358
582130801,ML,Pipilo maculatus,5,37.11049,-104.517949,5872.966507,3477.671451,7350,2450,4942.982456,2879.824561,1977.192982,2438.277512,129.7353859,5,64,5,0,42.40338,0.375138898,46.1,ARKANSAS DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,BSk: Cold Semi-Arid Climate,BSk: Cold Semi-Arid Climate,2004
584447221,ML,Pipilo maculatus,6,41.5460312,-111.7572419,6113.060429,3399.610136,7672.51462,3181.28655,4584.795322,3929.824561,2152.046784,2807.017544,90.07570505,4,51,0,85,0,19.96452035,38.9,NORTHERN MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1852
589471731,ML,Pipilo maculatus,6,39.3818286,-119.845916,6970.760234,2947.368421,6970.760234,2947.368421,4070.175439,4070.175439,4070.175439,4070.175439,15.96384388,23,60,23,47,3.54203,6.712766294,40.6,NORTHWESTERN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,Dsb: Humid Continental Climate - Dry Cool Summer,Dsb: Humid Continental Climate - Dry Cool Summer,1893
593458911,ML,Pipilo maculatus,6,40.3712502,-107.5493091,4541.353383,2883.876358,4678.362573,2526.315789,2198.830409,2105.263158,1590.643275,1704.260652,14.90313933,4,47,0,0,0.01827,7.044798799,61.8,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1944
593459001,ML,Pipilo maculatus,6,40.3712502,-107.5493091,6603.174603,3572.263993,7578.947368,2760.233918,4865.497076,3742.690058,1918.128655,3077.694236,14.90313933,4,47,0,0,0.01827,7.044798799,61.8,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1944
593459021,ML,Pipilo maculatus,6,40.3712502,-107.5493091,7042.311662,5115.927073,8046.783626,2479.532164,5614.035088,2573.099415,1169.590643,1973.168215,14.90313933,4,47,0,0,0.01827,7.044798799,61.8,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1944
597384481,ML,Pipilo maculatus,6,40.3712502,-107.5493091,5598.440546,2261.208577,6549.707602,1684.210526,4912.280702,3508.77193,3181.28655,3384.015595,14.90313933,4,47,0,0,0.01827,7.044798799,72,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1944
597385571,ML,Pipilo maculatus,6,40.3712502,-107.5493091,6548.684211,3472.368421,7693.859649,1289.473684,6447.368421,4513.157895,1461.403509,3119.298246,14.90313933,4,47,0,0,0.01827,7.044798799,72,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1944
597385721,ML,Pipilo maculatus,6,40.3712502,-107.5493091,6908.382066,3621.832359,7391.812865,2432.748538,5005.847953,3789.473684,2385.964912,3333.333333,14.90313933,4,47,0,0,0.01827,7.044798799,72,COLORADO DRAINAGE BASIN,NORTHWESTERN FORESTED MOUNTAINS,NORTHWESTERN FORESTED MOUNTAINS,"Dfb: Humid Continental Mild Summer, Wet All Year","Dfb: Humid Continental Mild Summer, Wet All Year",1944
