Recording_ID,Species,Latitude,Longitude,Recordist,Date,Source,Month
95757311,Pipilo erythrophthalmus,39.016926,-77.176537,Max Wilson,4/20/18,ML,4
96300341,Pipilo erythrophthalmus,40.7460974,-80.0270426,Clark Teeman,4/20/18,ML,4
99137841,Pipilo erythrophthalmus,41.3662378,-92.9900622,Jay Gilliam,4/20/18,ML,4
95697391,Pipilo erythrophthalmus,42.3912939,-84.054594,Heidi Swanson,4/21/18,ML,4
95707301,Pipilo erythrophthalmus,41.0998684,-73.851099,valerie heemstra,4/21/18,ML,4
95786111,Pipilo erythrophthalmus,38.0486211,-90.5790889,Kathleen Wann,4/21/18,ML,4
96090311,Pipilo erythrophthalmus,33.1479624,-83.7534984,Jim Ferrari,4/21/18,ML,4
95961161,Pipilo erythrophthalmus,39.9591784,-75.4505553,David Eberly,4/22/18,ML,4
95999491,Pipilo erythrophthalmus,34.0208928,-78.0637729,LynnErla Beegle,4/22/18,ML,4
96007211,Pipilo erythrophthalmus,39.871606,-86.0251808,Ryan Sanderson,4/22/18,ML,4
135761731,Pipilo maculatus,48.3584023,-121.5208906,Dave Slager,4/22/18,ML,4
412803,Pipilo maculatus,34.465,-119.7125,Thomas G. Graves,4/23/18,XC,4
413017,Pipilo maculatus,34.4565,-119.71,Thomas G. Graves,4/23/18,XC,4
96080191,Pipilo erythrophthalmus,41.4994349,-71.2529254,Matthew Schenck,4/23/18,ML,4
96129571,Pipilo erythrophthalmus,35.928853,-78.558953,Brian Murphy,4/23/18,ML,4
96405501,Pipilo erythrophthalmus,41.10804,-73.8378825,valerie heemstra,4/24/18,ML,4
105105161,Pipilo erythrophthalmus,35.5740524,-83.092947,Bob Bethune,4/24/18,ML,4
414126,Pipilo maculatus,45.4786,-122.6545,Thomas Magarian,4/25/18,XC,4
417879,Pipilo maculatus,36.6242,-115.1062,Bobby Wilcox,4/25/18,XC,4
96430531,Pipilo erythrophthalmus,44.2210917,-76.6150475,Dianne Croteau- Richard Brault,4/25/18,ML,4
96433421,Pipilo erythrophthalmus,44.3226325,-69.7954041,Margaret Viens,4/25/18,ML,4
96586951,Pipilo erythrophthalmus,36.672127,-75.915661,Karen & Tom Beatty,4/26/18,ML,4
418018,Pipilo maculatus,38.4638,-114.706,Bobby Wilcox,4/27/18,XC,4
96743641,Pipilo erythrophthalmus,42.3033073,-72.3318521,Larry Therrien,4/27/18,ML,4
412673,Pipilo erythrophthalmus,42.0783,-71.2021,John Baur,4/28/18,XC,4
413387,Pipilo erythrophthalmus,42.8623,-71.5059,Molly Jacobson,4/28/18,XC,4
413996,Pipilo maculatus,33.7542,-118.3629,Thomas G. Graves,4/28/18,XC,4
96879161,Pipilo maculatus,48.4421062,-122.6759616,Derek Buchner,4/28/18,ML,4
96927191,Pipilo erythrophthalmus,42.288961,-88.6005306,Jeff Aufmann,4/28/18,ML,4
96986401,Pipilo erythrophthalmus,42.3071812,-83.6386585,Norka Saldana,4/28/18,ML,4
97037731,Pipilo erythrophthalmus,39.7384247,-77.2546296,Callan Murphy,4/28/18,ML,4
97102811,Pipilo erythrophthalmus,32.9199438,-92.7474403,John Dillon,4/28/18,ML,4
97797831,Pipilo erythrophthalmus,42.8596711,-71.5057182,Molly Jacobson,4/28/18,ML,4
97988371,Pipilo maculatus,31.7064483,-110.868596,Kathy Kuyper,4/28/18,ML,4
412958,Pipilo erythrophthalmus,41.8605,-88.1756,Matt Wistrand,4/29/18,XC,4
413006,Pipilo maculatus,42.761,-112.3944,Austin Young,4/29/18,XC,4
97125241,Pipilo erythrophthalmus,32.6882043,-85.7397224,James (Jim) Holmes,4/29/18,ML,4
97228271,Pipilo maculatus,42.7608537,-112.3951793,Austin Young,4/29/18,ML,4
97323041,Pipilo maculatus,35.2756149,-106.5994406,Spencer Follett,4/30/18,ML,4
97986641,Pipilo maculatus,31.704511,-110.8764482,Kathy Kuyper,4/30/18,ML,4
97468121,Pipilo erythrophthalmus,41.090823,-74.176156,Kriss Replogle,5/1/18,ML,5
97589071,Pipilo erythrophthalmus,39.2040585,-77.2032237,Brenton Reyner,5/1/18,ML,5
97747131,Pipilo erythrophthalmus,39.8062942,-82.7593231,Jeffrey Roth,5/1/18,ML,5
97666931,Pipilo erythrophthalmus,36.0849161,-79.8632884,Nate Swick,5/2/18,ML,5
97707521,Pipilo erythrophthalmus,44.014793,-93.2786465,Paul Suchanek,5/2/18,ML,5
416553,Pipilo erythrophthalmus,39.017,-84.1259,Sue Riffe,5/3/18,XC,5
98076491,Pipilo erythrophthalmus,39.997753,-82.0826072,Chris Crook,5/3/18,ML,5
98503571,Pipilo erythrophthalmus,40.8044899,-73.1562702,CLI Birding,5/3/18,ML,5
100629551,Pipilo maculatus,48.4416354,-123.2988112,David Badke,5/3/18,ML,5
101725081,Pipilo erythrophthalmus,38.7648194,-77.0704361,Ben Jesup,5/3/18,ML,5
444954,Pipilo erythrophthalmus,42.7052,-71.615,Christopher McPherson,5/4/18,XC,5
98046551,Pipilo maculatus,44.014793,-93.2786465,Paul Suchanek,5/4/18,ML,5
98116491,Pipilo erythrophthalmus,43.6730065,-73.3117638,Roy Pilcher,5/4/18,ML,5
98682621,Pipilo erythrophthalmus,33.6947982,-84.3118715,Darrell Peterson,5/4/18,ML,5
136835761,Pipilo erythrophthalmus,44.3354061,-69.1767025,Fyn Kynd,5/4/18,ML,5
98221551,Pipilo maculatus,39.991572,-105.2848095,Holden Maxfield,5/5/18,ML,5
98241981,Pipilo erythrophthalmus,35.669935,-82.442093,Miles  Buddy,5/5/18,ML,5
98250111,Pipilo erythrophthalmus,36.1470008,-82.0491397,robert bowker,5/5/18,ML,5
98270871,Pipilo erythrophthalmus,40.4364386,-74.2663592,John Beetham,5/5/18,ML,5
98319211,Pipilo erythrophthalmus,41.4994349,-71.2529254,Gary Leavens,5/5/18,ML,5
99034251,Pipilo erythrophthalmus,42.052019,-73.356508,Glenn Seeholzer,5/5/18,ML,5
99139231,Pipilo erythrophthalmus,41.2924093,-74.0789038,Louis DeMarco,5/5/18,ML,5
100191261,Pipilo erythrophthalmus,30.52133,-81.66876,Marie Chappell,5/5/18,ML,5
102609741,Pipilo erythrophthalmus,38.72271,-83.257938,Sue Riffe,5/5/18,ML,5
111311101,Pipilo erythrophthalmus,37.7586099,-78.4301949,Shea Tiller,5/5/18,ML,5
136513431,Pipilo maculatus,48.546018,-123.0122423,Dave Slager,5/5/18,ML,5
241282841,Pipilo maculatus,37.2122847,-113.6412048,John Neill,5/5/18,ML,5
98662031,Pipilo maculatus,38.240015,-121.41333,Ed Pandolfino,5/6/18,ML,5
98972091,Pipilo erythrophthalmus,43.5882676,-79.6155488,Dennis  Dirigal,5/7/18,ML,5
99127241,Pipilo erythrophthalmus,44.3226325,-69.7954041,Glenn Hodgkins,5/8/18,ML,5
99772541,Pipilo maculatus,49.2376833,-122.9678577,Farshad Pourmalek,5/8/18,ML,5
101414341,Pipilo erythrophthalmus,32.5873796,-83.6558796,Nikhil Jain,5/8/18,ML,5
102390141,Pipilo erythrophthalmus,42.4379956,-76.3979816,Jay McGowan,5/8/18,ML,5
99226011,Pipilo erythrophthalmus,43.4569605,-73.1618786,G & B,5/9/18,ML,5
99293211,Pipilo erythrophthalmus,39.4733054,-76.9837332,Forrest Baublitz,5/9/18,ML,5
101719161,Pipilo erythrophthalmus,38.7648194,-77.0704361,Ben Jesup,5/9/18,ML,5
418304,Pipilo maculatus,36.3918,-115.7399,Bobby Wilcox,5/10/18,XC,5
99522591,Pipilo erythrophthalmus,41.013843,-93.4812927,Jay Gilliam,5/10/18,ML,5
99588261,Pipilo erythrophthalmus,43.9245761,-76.9749355,Tom Wheatley,5/10/18,ML,5
100028801,Pipilo erythrophthalmus,42.0265032,-91.7265594,Bill Tollefson,5/10/18,ML,5
100089001,Pipilo erythrophthalmus,40.7460974,-80.0270426,Clark Teeman,5/11/18,ML,5
151282361,Pipilo erythrophthalmus,41.9231632,-82.5119376,Aaron Marshall,5/11/18,ML,5
99750161,Pipilo erythrophthalmus,35.9511223,-84.2392109,Colin Sumrall,5/12/18,ML,5
99761661,Pipilo erythrophthalmus,45.3902529,-76.068821,Gregory Zbitnew,5/12/18,ML,5
99980141,Pipilo erythrophthalmus,34.0459746,-84.2824745,Teresa Mawhinney,5/12/18,ML,5
100185941,Pipilo maculatus,38.5471585,-104.4583511,Steven Mlodinow,5/12/18,ML,5
101161901,Pipilo erythrophthalmus,44.5294182,-92.347388,Dana Sterner,5/12/18,ML,5
291163321,Pipilo erythrophthalmus,40.2272948,-75.3800163,Brian Henderson,5/12/18,ML,5
101891661,Pipilo maculatus,48.645566,-102.0915576,Cole Bauer,5/13/18,ML,5
100255031,Pipilo erythrophthalmus,40.059476,-76.445849,Emily Broich,5/14/18,ML,5
100379981,Pipilo erythrophthalmus,41.6806368,-71.3021922,Luis Mendes,5/14/18,ML,5
100780811,Pipilo erythrophthalmus,45.1008833,-74.1973731,Jonathan Gagnon,5/14/18,ML,5
100446841,Pipilo erythrophthalmus,35.8893402,-78.6553067,LynnErla Beegle,5/15/18,ML,5
100473061,Pipilo erythrophthalmus,40.9876733,-93.5094452,Jay Gilliam,5/15/18,ML,5
100458231,Pipilo maculatus,45.5153541,-123.0888247,Phil Kahler,5/16/18,ML,5
100538561,Pipilo erythrophthalmus,35.160573,-82.4427795,Gary Harbour,5/16/18,ML,5
100637381,Pipilo maculatus,44.5201324,-123.3461237,Rich Hoyer,5/16/18,ML,5
132974451,Pipilo erythrophthalmus,40.7754935,-72.8810839,Eric Zawatski,5/17/18,ML,5
100834691,Pipilo erythrophthalmus,28.6460579,-80.6774851,Audrey Whitlock,5/18/18,ML,5
100877381,Pipilo maculatus,49.2420768,-122.9354453,Farshad Pourmalek,5/18/18,ML,5
100882011,Pipilo erythrophthalmus,30.402437,-84.063233,Daphne Asbell,5/18/18,ML,5
100959921,Pipilo maculatus,35.0488556,-106.4770623,Kim Score,5/19/18,ML,5
101313701,Pipilo erythrophthalmus,34.8742161,-83.8113862,Jim Ferrari,5/19/18,ML,5
101136871,Pipilo erythrophthalmus,35.9511223,-84.2392109,Colin Sumrall,5/20/18,ML,5
101227271,Pipilo erythrophthalmus,44.1017468,-76.0739772,Daniel Miller,5/20/18,ML,5
101230551,Pipilo erythrophthalmus,43.857616,-72.5098944,Craig Provost,5/20/18,ML,5
539701,Pipilo erythrophthalmus,39.2424077,-77.9305857,Wil Hershberger,5/21/18,ML,5
101367831,Pipilo maculatus,48.5201576,-123.4181786,Mike McGrenere,5/21/18,ML,5
101406781,Pipilo erythrophthalmus,37.5616806,-84.3973074,Clem Pearson,5/21/18,ML,5
101452811,Pipilo maculatus,37.8467336,-122.2303775,Steven Hunter,5/21/18,ML,5
101547571,Pipilo maculatus,49.5169621,-124.5838182,Daniel Donnecke,5/21/18,ML,5
102037671,Pipilo maculatus,47.7044768,-122.2823703,Ellen Peterson,5/21/18,ML,5
101504441,Pipilo erythrophthalmus,35.9931252,-84.328984,Roger Kroodsma,5/22/18,ML,5
101706471,Pipilo maculatus,38.4908498,-123.0187815,Anonymous,5/23/18,ML,5
101821721,Pipilo maculatus,44.741269,-123.1455374,Rich Hoyer,5/23/18,ML,5
101845821,Pipilo maculatus,44.5410582,-123.2462597,Kai Frueh,5/23/18,ML,5
101791221,Pipilo erythrophthalmus,39.5629231,-79.6803188,Wil Hershberger,5/24/18,ML,5
539723,Pipilo erythrophthalmus,39.2424077,-77.9305857,Wil Hershberger,5/26/18,ML,5
102032391,Pipilo erythrophthalmus,30.7514622,-90.2191901,William Matthews,5/26/18,ML,5
102039461,Pipilo erythrophthalmus,42.941555,-74.37942,Marianne Friers,5/26/18,ML,5
102964881,Pipilo erythrophthalmus,41.022169,-77.725935,Glenn Seeholzer,5/26/18,ML,5
103102231,Pipilo erythrophthalmus,34.953811,-83.75531,David Simpson,5/26/18,ML,5
103162241,Pipilo erythrophthalmus,42.9656289,-78.6090731,Thomas Mudd,5/26/18,ML,5
445428,Pipilo maculatus,38.2443,-121.4127,Ed Pandolfino,5/27/18,XC,5
102161061,Pipilo erythrophthalmus,32.8415559,-83.6803722,Anne Armstrong,5/27/18,ML,5
102238721,Pipilo maculatus,38.239957,-121.413298,Ed Pandolfino,5/27/18,ML,5
102664961,Pipilo erythrophthalmus,41.7614795,-74.8026359,Natasza Fontaine,5/27/18,ML,5
171176821,Pipilo maculatus,48.32187,-114.324304,Bruce Tannehill,5/27/18,ML,5
102388601,Pipilo erythrophthalmus,43.0364935,-82.5757313,Andrew Simon,5/28/18,ML,5
102400691,Pipilo maculatus,48.5050189,-123.0420041,Phil Green,5/28/18,ML,5
102404051,Pipilo erythrophthalmus,43.7789477,-72.5832085,Sarah Carline,5/28/18,ML,5
102459571,Pipilo erythrophthalmus,44.0882478,-79.3320394,Steve Kinsley,5/28/18,ML,5
102883291,Pipilo erythrophthalmus,41.6806368,-71.3021922,Luis Mendes,5/28/18,ML,5
102570171,Pipilo maculatus,38.4908498,-123.0187815,Anonymous,5/29/18,ML,5
115087341,Pipilo maculatus,41.2845145,-102.0356083,Tayler Brooks,5/30/18,ML,5
223842,Pipilo maculatus,41.2845145,-102.0356083,Augie Kramer,5/31/18,ML,5
115213261,Pipilo maculatus,41.2845145,-102.0356083,Tayler Brooks,5/31/18,ML,5
223849,Pipilo maculatus,40.83784,-102.8064537,Augie Kramer,6/1/18,ML,6
102824831,Pipilo erythrophthalmus,43.8512527,-73.1217867,Lewis Holmes,6/1/18,ML,6
103160841,Pipilo erythrophthalmus,30.332377,-85.287034,David Simpson,6/1/18,ML,6
103280241,Pipilo maculatus,37.2586155,-112.9517055,Thomas Doebel,6/1/18,ML,6
105482711,Pipilo maculatus,38.4908498,-123.0187815,Anonymous,6/1/18,ML,6
115220971,Pipilo maculatus,40.83784,-102.8064537,Tayler Brooks,6/1/18,ML,6
223851,Pipilo maculatus,40.83784,-102.8064537,Augie Kramer,6/2/18,ML,6
420291,Pipilo maculatus,48.1368,-123.1992,Meena Haribal,6/3/18,XC,6
103262411,Pipilo maculatus,35.334752,-111.424499,Danielle Finlayson,6/3/18,ML,6
103384771,Pipilo erythrophthalmus,40.7688418,-80.0712481,Clark Teeman,6/3/18,ML,6
115236171,Pipilo maculatus,40.83784,-102.8064537,Tayler Brooks,6/3/18,ML,6
389293181,Pipilo erythrophthalmus,36.655363,-75.9140682,Rob Bielawski,6/3/18,ML,6
103213851,Pipilo erythrophthalmus,39.046932,-95.24253,Kathy Carroll,6/4/18,ML,6
103228431,Pipilo erythrophthalmus,42.4025,-87.8324,Annette McClellan,6/4/18,ML,6
115238811,Pipilo maculatus,40.2853032,-103.6972878,Tayler Brooks,6/4/18,ML,6
223853,Pipilo maculatus,40.2853032,-103.6972878,Augie Kramer,6/5/18,ML,6
115241621,Pipilo maculatus,40.2853032,-103.6972878,Tayler Brooks,6/5/18,ML,6
103492641,Pipilo erythrophthalmus,35.9991197,-86.4874361,Carole Swann,6/6/18,ML,6
103754101,Pipilo erythrophthalmus,42.8596711,-71.5057182,Molly Jacobson,6/6/18,ML,6
103967311,Pipilo erythrophthalmus,39.8853434,-76.7314837,Dean Newhouse,6/6/18,ML,6
223854,Pipilo maculatus,40.3702671,-104.4631266,Augie Kramer,6/7/18,ML,6
103587211,Pipilo erythrophthalmus,35.9511223,-84.2392109,Colin Sumrall,6/7/18,ML,6
115378011,Pipilo maculatus,40.3702671,-104.4631266,Tayler Brooks,6/7/18,ML,6
223856,Pipilo maculatus,40.3702671,-104.4631266,Augie Kramer,6/8/18,ML,6
103693371,Pipilo erythrophthalmus,30.0130712,-81.4052582,Brett Moyer,6/8/18,ML,6
103696981,Pipilo erythrophthalmus,38.2175821,-79.1324719,Ira Lianez,6/8/18,ML,6
103753201,Pipilo maculatus,49.0157109,-123.117063,Farshad Pourmalek,6/8/18,ML,6
115378591,Pipilo maculatus,40.3702671,-104.4631266,Tayler Brooks,6/8/18,ML,6
441354,Pipilo maculatus,44.4707,-121.3932,Thomas Magarian,6/9/18,XC,6
103880071,Pipilo maculatus,45.5064875,-123.0851855,Phil Kahler,6/9/18,ML,6
104212491,Pipilo maculatus,33.6289347,-109.0975567,Kim Score,6/9/18,ML,6
420011,Pipilo maculatus,19.1466,-99.1682,Manuel Grosselet,6/10/18,XC,6
103929701,Pipilo erythrophthalmus,43.8132248,-80.0040293,Dan J. MacNeal,6/10/18,ML,6
104428211,Pipilo maculatus,34.435087,-110.623086,Colin Sumrall,6/10/18,ML,6
118105301,Pipilo maculatus,46.661867,-116.993283,kas dumroese,6/10/18,ML,6
230195,Pipilo maculatus,41.704543,-103.6604905,Tayler Brooks,6/11/18,ML,6
104136681,Pipilo maculatus,31.704511,-110.8764482,Janine McCabe,6/11/18,ML,6
223857,Pipilo maculatus,41.4490016,-102.5291169,Augie Kramer,6/12/18,ML,6
104221341,Pipilo erythrophthalmus,42.2863742,-76.656052,Pooja Panwar,6/12/18,ML,6
104306871,Pipilo erythrophthalmus,44.733929,-90.889374,Garrett MacDonald,6/12/18,ML,6
104527501,Pipilo erythrophthalmus,42.2774083,-76.6636598,Mercedes Alpizar,6/12/18,ML,6
104528621,Pipilo erythrophthalmus,42.276571,-76.643584,David Simpson,6/12/18,ML,6
104882501,Pipilo erythrophthalmus,42.2774083,-76.6636598,Ana Paula Oxom,6/12/18,ML,6
107298711,Pipilo maculatus,41.8992266,-100.2983522,Kathy Kuyper,6/12/18,ML,6
110679281,Pipilo maculatus,16.0762954,-96.4670439,Francesca Albini,6/12/18,ML,6
115381411,Pipilo maculatus,41.4490016,-102.5291169,Tayler Brooks,6/12/18,ML,6
130265941,Pipilo erythrophthalmus,42.2774083,-76.6636598,Carolyn Cahill,6/12/18,ML,6
104307481,Pipilo maculatus,48.49255,-123.3453,Daniel Donnecke,6/13/18,ML,6
104311081,Pipilo erythrophthalmus,44.148116,-80.117333,Dan J. MacNeal,6/13/18,ML,6
104371151,Pipilo erythrophthalmus,41.108233,-72.3808479,David Bohrer,6/13/18,ML,6
104495441,Pipilo erythrophthalmus,28.6721176,-80.8905879,Paul Marvin,6/15/18,ML,6
420913,Pipilo erythrophthalmus,42.5053,-76.784,GABRIEL LEITE,6/16/18,XC,6
104603811,Pipilo maculatus,48.5201576,-123.4181786,Mike McGrenere,6/16/18,ML,6
104738121,Pipilo erythrophthalmus,42.5426153,-76.7982316,Gabriel Leite,6/16/18,ML,6
105014121,Pipilo erythrophthalmus,42.470331,-76.795456,Jerred Seveyka,6/16/18,ML,6
420839,Pipilo erythrophthalmus,42.4995,-76.7949,Meena Haribal,6/17/18,XC,6
122148421,Pipilo erythrophthalmus,42.639067,-80.548375,Frank Pinilla,6/17/18,ML,6
105018451,Pipilo erythrophthalmus,33.206003,-82.784761,Anne Armstrong,6/18/18,ML,6
104950491,Pipilo maculatus,39.9313932,-105.2949429,Steven Mlodinow,6/19/18,ML,6
104952031,Pipilo erythrophthalmus,41.4319095,-72.2873071,Hugh Whelan,6/19/18,ML,6
105157621,Pipilo maculatus,19.1503281,-99.1705538,Dallas Levey,6/19/18,ML,6
105089731,Pipilo erythrophthalmus,41.0020711,-73.923043,Kriss Replogle,6/20/18,ML,6
105092291,Pipilo erythrophthalmus,34.1880618,-84.2227488,Richard Taylor,6/20/18,ML,6
105156751,Pipilo erythrophthalmus,31.9181095,-81.0704756,Peter Schreck,6/21/18,ML,6
105275481,Pipilo erythrophthalmus,42.6372738,-70.8157039,Linda Ireland,6/21/18,ML,6
105309671,Pipilo maculatus,40.83784,-102.8064537,Chris Wood,6/21/18,ML,6
105239451,Pipilo erythrophthalmus,44.7828707,-93.1423473,Dan Tallman,6/22/18,ML,6
105429341,Pipilo erythrophthalmus,44.3319531,-73.2515403,Sharon Glezen,6/22/18,ML,6
105326741,Pipilo maculatus,38.4192673,-122.3531485,Murray Berner,6/23/18,ML,6
105339961,Pipilo erythrophthalmus,40.0587274,-82.2385293,Carl Winstead,6/23/18,ML,6
105414441,Pipilo erythrophthalmus,40.5657709,-91.6582918,Jay Gilliam,6/23/18,ML,6
105449251,Pipilo erythrophthalmus,41.2924093,-74.0789038,Louis DeMarco,6/23/18,ML,6
105662771,Pipilo maculatus,38.4444944,-122.8066064,Carol Hasenick,6/23/18,ML,6
105512301,Pipilo maculatus,39.8860638,-105.2598381,Chris Wood,6/24/18,ML,6
108866511,Pipilo erythrophthalmus,43.0825318,-82.4694836,robert beauchamp,6/24/18,ML,6
109493411,Pipilo erythrophthalmus,42.171928,-85.7651353,John Bradtke,6/24/18,ML,6
105541051,Pipilo erythrophthalmus,28.6902253,-80.9484378,Paul Marvin,6/25/18,ML,6
105556151,Pipilo erythrophthalmus,46.3293509,-91.4048982,Brian McCaffery,6/25/18,ML,6
105647701,Pipilo erythrophthalmus,43.6350741,-79.9723363,Zachary Kahn,6/26/18,ML,6
136100971,Pipilo maculatus,48.4702074,-123.4184039,David Badke,6/26/18,ML,6
421096861,Pipilo erythrophthalmus,42.1577012,-80.0754082,Justin Berkheimer,6/26/18,ML,6
105817091,Pipilo erythrophthalmus,43.3377737,-70.5497131,Mike McCarthy,6/27/18,ML,6
105853531,Pipilo erythrophthalmus,39.016926,-77.176537,Max Wilson,6/27/18,ML,6
105840201,Pipilo maculatus,39.360416,-107.187209,JoAnn Potter Riggle,6/28/18,ML,6
105843331,Pipilo maculatus,48.5197881,-123.3896828,Mike McGrenere,6/28/18,ML,6
106061541,Pipilo erythrophthalmus,36.2178689,-84.0864372,Eric Bodker,6/28/18,ML,6
105939971,Pipilo maculatus,46.7082646,-120.8946705,David Lindgren,6/29/18,ML,6
106005801,Pipilo erythrophthalmus,42.6499388,-82.521431,Hope Meyers,6/29/18,ML,6
105981641,Pipilo erythrophthalmus,37.35873,-90.02369,Michael S Taylor,6/30/18,ML,6
106014641,Pipilo erythrophthalmus,32.8388,-83.6077,Anne Armstrong,6/30/18,ML,6
106033871,Pipilo maculatus,38.2898483,-122.2057172,Murray Berner,6/30/18,ML,6
106071991,Pipilo erythrophthalmus,27.6135617,-81.9657058,Gary Leavens,6/30/18,ML,6
106366241,Pipilo erythrophthalmus,32.379999,-88.2932522,Robert Dobbs,6/30/18,ML,6
106132831,Pipilo maculatus,47.4072811,-122.5002837,Gary Shugart,7/1/18,ML,7
106186261,Pipilo erythrophthalmus,41.551807,-83.8502312,Paul Jacyk <U+0001F989>,7/1/18,ML,7
109309341,Pipilo erythrophthalmus,44.4036216,-73.4326758,Matthew D. Medler,7/1/18,ML,7
433090,Pipilo erythrophthalmus,42.758,-70.801,Phil Brown,7/2/18,XC,7
106263331,Pipilo maculatus,48.5050189,-123.0420041,Phil Green,7/2/18,ML,7
106315031,Pipilo erythrophthalmus,36.1628236,-84.0032535,Daniel Estabrooks,7/2/18,ML,7
106323821,Pipilo erythrophthalmus,35.915313,-84.3998265,Roger Kroodsma,7/3/18,ML,7
113071491,Pipilo erythrophthalmus,40.989171,-87.489914,Henry Burton,7/3/18,ML,7
424517,Pipilo maculatus,39.9325,-105.2769,Ted Floyd,7/4/18,XC,7
106417621,Pipilo erythrophthalmus,37.35873,-90.02369,Michael S Taylor,7/4/18,ML,7
106877771,Pipilo erythrophthalmus,41.6745584,-71.2500072,Luis Mendes,7/4/18,ML,7
107141331,Pipilo maculatus,39.9280529,-105.2722192,Ted Floyd,7/4/18,ML,7
111229831,Pipilo erythrophthalmus,42.7226486,-73.2785511,Noah Henkenius,7/4/18,ML,7
106523801,Pipilo erythrophthalmus,39.873681,-86.0505867,Douglass Gaking,7/5/18,ML,7
106665301,Pipilo erythrophthalmus,35.2215154,-75.6559824,Robert Bochenek,7/5/18,ML,7
107443431,Pipilo erythrophthalmus,43.2547052,-81.8364716,Andrew Bendall,7/5/18,ML,7
106612821,Pipilo erythrophthalmus,35.915313,-84.3998265,Roger Kroodsma,7/6/18,ML,7
106640041,Pipilo maculatus,48.5050189,-123.0420041,Phil Green,7/6/18,ML,7
106656201,Pipilo erythrophthalmus,44.3319531,-73.2515403,Alison  Wagner,7/6/18,ML,7
106834681,Pipilo erythrophthalmus,42.4544865,-71.4274353,Melani Sleder,7/6/18,ML,7
106771261,Pipilo erythrophthalmus,43.745328,-73.3380961,Roy Pilcher,7/7/18,ML,7
106835631,Pipilo erythrophthalmus,39.3152585,-76.875726,John Harris,7/7/18,ML,7
106867801,Pipilo erythrophthalmus,35.9254092,-84.5149461,Roger Kroodsma,7/8/18,ML,7
106907701,Pipilo erythrophthalmus,43.8512527,-73.1217867,Alison  Wagner,7/8/18,ML,7
421128621,Pipilo erythrophthalmus,42.0153569,-80.3770289,Justin Berkheimer,7/8/18,ML,7
106968641,Pipilo erythrophthalmus,35.9931252,-84.328984,Roger Kroodsma,7/9/18,ML,7
109703261,Pipilo maculatus,32.7751238,-117.1890015,Jennifer Miller,7/10/18,ML,7
107226921,Pipilo maculatus,37.513256,-122.4828975,Kent Forward,7/11/18,ML,7
109651491,Pipilo maculatus,33.0531158,-117.280587,Jennifer Miller,7/11/18,ML,7
107248991,Pipilo erythrophthalmus,43.9234909,-69.8877668,Jeff Wells,7/12/18,ML,7
107494891,Pipilo erythrophthalmus,38.2465857,-78.6701029,Christopher Eliot,7/12/18,ML,7
107343891,Pipilo erythrophthalmus,41.6305844,-88.3494759,Charles Shields,7/13/18,ML,7
129755751,Pipilo maculatus,32.3926274,-110.7024693,Michael O'Brien,7/13/18,ML,7
107863021,Pipilo maculatus,39.5549492,-105.1343322,David Suddjian,7/16/18,ML,7
112252581,Pipilo erythrophthalmus,38.763807,-92.179189,Kai Frueh,7/17/18,ML,7
107861241,Pipilo erythrophthalmus,35.9171333,-84.4058412,Roger Kroodsma,7/18/18,ML,7
107924191,Pipilo erythrophthalmus,43.4144056,-80.1161027,Andrew Bendall,7/18/18,ML,7
107964761,Pipilo erythrophthalmus,37.35873,-90.02369,Michael S Taylor,7/19/18,ML,7
108013201,Pipilo maculatus,37.234289,-112.877426,Gary Leavens,7/19/18,ML,7
108348471,Pipilo erythrophthalmus,43.5498467,-80.1805294,Andrew Bendall,7/19/18,ML,7
108550541,Pipilo erythrophthalmus,38.8872961,-94.4914548,Mike Beck,7/20/18,ML,7
108357371,Pipilo erythrophthalmus,43.6328577,-73.2698326,Roy Pilcher,7/21/18,ML,7
